x,y,n
7.0,382.0,416
19.0,253.0,793
19.0,275.0,500
20.0,291.0,496
22.0,157.0,76
24.0,108.0,338
32.0,227.0,686
35.0,312.0,545
35.0,345.0,349
46.0,28.0,469
48.0,174.0,564
49.0,45.0,491
50.0,206.0,195
55.0,279.0,553
62.0,22.0,303
80.0,236.0,407
81.0,26.0,375
106.0,226.0,589
120.0,257.0,503
137.0,157.0,649
161.0,275.0,632
162.0,266.0,808
178.0,277.0,622
188.0,266.0,771
205.0,84.0,816
209.0,112.0,632
219.0,169.0,568
